dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
2022-07-26,26,7,2022,566,0,Iceland,IS,ISL,364134,Europe
2022-07-26,26,7,2022,568,2,Luxembourg,LU,LUX,626108,Europe
2022-07-26,26,7,2022,87562,119,France,FR,FRA,67320216,Europe
2022-07-26,26,7,2022,88651,253,Italy,IT,ITA,59641488,Europe
2022-07-26,26,7,2022,976,0,Ireland,IE,IRL,4964440,Europe
2022-07-27,27,7,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-07-27,27,7,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-07-27,27,7,2022,11,0,Liechtenstein,LI,LIE,38747,Europe
2022-07-27,27,7,2022,1135,16,Sweden,SE,SWE,10327589,Europe
2022-07-27,27,7,2022,1323,0,Lithuania,LT,LTU,2794090,Europe
2022-07-27,27,7,2022,14402,54,Hungary,HU,HUN,9769526,Europe
2022-07-27,27,7,2022,1809,5,Denmark,DK,DNK,5822763,Europe
2022-07-27,27,7,2022,1899,16,Croatia,HR,HRV,4058165,Europe
2022-07-27,27,7,2022,1944,8,Bulgaria,BG,BGR,6951482,Europe
2022-07-27,27,7,2022,2036,2,Slovenia,SI,SVN,2095861,Europe
2022-07-27,27,7,2022,208,0,Norway,NO,NOR,5367580,Europe
2022-07-27,27,7,2022,2111,3,Latvia,LV,LVA,1907675,Europe
2022-07-27,27,7,2022,2851,19,Finland,FI,FIN,5525292,Europe
2022-07-27,27,7,2022,2981,13,Czechia,CZ,CZE,10693939,Europe
2022-07-27,27,7,2022,3102,11,Poland,PL,POL,37958138,Europe
2022-07-27,27,7,2022,3300,13,Portugal,PT,PRT,10295909,Europe
2022-07-27,27,7,2022,4123,6,Netherlands,NL,NLD,17407585,Europe
2022-07-27,27,7,2022,414,0,Luxembourg,LU,LUX,626108,Europe
2022-07-27,27,7,2022,420,0,Estonia,EE,EST,1328976,Europe
2022-07-27,27,7,2022,4513,14,Belgium,BE,BEL,11522440,Europe
2022-07-27,27,7,2022,523,55,Ireland,IE,IRL,4964440,Europe
2022-07-27,27,7,2022,58638,103,France,FR,FRA,67320216,Europe
2022-07-27,27,7,2022,64400,207,Italy,IT,ITA,59641488,Europe
2022-07-27,27,7,2022,9022,15,Austria,AT,AUT,8901064,Europe
2022-07-27,27,7,2022,942,6,Slovakia,SK,SVK,5457873,Europe
2022-07-27,27,7,2022,96143,172,Germany,DE,DEU,83166711,Europe
2022-07-27,27,7,2022,97,2,Malta,MT,MLT,514564,Europe
2022-07-27,27,7,2022,9802,29,Romania,RO,ROU,19328838,Europe
2022-07-28,28,7,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-07-28,28,7,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-07-28,28,7,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-07-28,28,7,2022,1041,0,Ireland,IE,IRL,4964440,Europe
2022-07-28,28,7,2022,1042,12,Sweden,SE,SWE,10327589,Europe
2022-07-28,28,7,2022,1306,1,Lithuania,LT,LTU,2794090,Europe
2022-07-28,28,7,2022,1441,4,Slovakia,SK,SVK,5457873,Europe
2022-07-28,28,7,2022,1520,3,Slovenia,SI,SVN,2095861,Europe
2022-07-28,28,7,2022,1574,5,Denmark,DK,DNK,5822763,Europe
2022-07-28,28,7,2022,1575,3,Latvia,LV,LVA,1907675,Europe
2022-07-28,28,7,2022,1770,6,Bulgaria,BG,BGR,6951482,Europe
2022-07-28,28,7,2022,1979,12,Croatia,HR,HRV,4058165,Europe
2022-07-28,28,7,2022,206,0,Norway,NO,NOR,5367580,Europe
2022-07-28,28,7,2022,2480,11,Finland,FI,FIN,5525292,Europe
2022-07-28,28,7,2022,25,0,Liechtenstein,LI,LIE,38747,Europe
2022-07-28,28,7,2022,2560,18,Czechia,CZ,CZE,10693939,Europe
2022-07-28,28,7,2022,257,2,Luxembourg,LU,LUX,626108,Europe
2022-07-28,28,7,2022,2949,12,Poland,PL,POL,37958138,Europe
2022-07-28,28,7,2022,3356,8,Portugal,PT,PRT,10295909,Europe
2022-07-28,28,7,2022,3680,5,Netherlands,NL,NLD,17407585,Europe
2022-07-28,28,7,2022,376,0,Estonia,EE,EST,1328976,Europe
2022-07-28,28,7,2022,3873,9,Belgium,BE,BEL,11522440,Europe
2022-07-28,28,7,2022,51594,112,France,FR,FRA,67320216,Europe
2022-07-28,28,7,2022,60826,199,Italy,IT,ITA,59641488,Europe
2022-07-28,28,7,2022,6863,16,Cyprus,CY,CYP,888005,Europe
2022-07-28,28,7,2022,7439,15,Austria,AT,AUT,8901064,Europe
2022-07-28,28,7,2022,75347,149,Germany,DE,DEU,83166711,Europe
2022-07-28,28,7,2022,9339,12,Romania,RO,ROU,19328838,Europe
2022-07-28,28,7,2022,98,3,Malta,MT,MLT,514564,Europe
2022-07-29,29,7,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-07-29,29,7,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-07-29,29,7,2022,13,0,Liechtenstein,LI,LIE,38747,Europe
2022-07-29,29,7,2022,1313,1,Lithuania,LT,LTU,2794090,Europe
2022-07-29,29,7,2022,1375,11,Denmark,DK,DNK,5822763,Europe
2022-07-29,29,7,2022,1421,2,Latvia,LV,LVA,1907675,Europe
2022-07-29,29,7,2022,1467,11,Croatia,HR,HRV,4058165,Europe
2022-07-29,29,7,2022,1593,3,Slovakia,SK,SVK,5457873,Europe
2022-07-29,29,7,2022,1702,4,Bulgaria,BG,BGR,6951482,Europe
2022-07-29,29,7,2022,1810,2,Slovenia,SI,SVN,2095861,Europe
2022-07-29,29,7,2022,194,0,Norway,NO,NOR,5367580,Europe
2022-07-29,29,7,2022,2317,11,Finland,FI,FIN,5525292,Europe
2022-07-29,29,7,2022,234,0,Luxembourg,LU,LUX,626108,Europe
2022-07-29,29,7,2022,26018,353,Spain,ES,ESP,47332614,Europe
2022-07-29,29,7,2022,2800,15,Czechia,CZ,CZE,10693939,Europe
2022-07-29,29,7,2022,2847,9,Poland,PL,POL,37958138,Europe
2022-07-29,29,7,2022,3210,10,Portugal,PT,PRT,10295909,Europe
2022-07-29,29,7,2022,3236,4,Netherlands,NL,NLD,17407585,Europe
2022-07-29,29,7,2022,3591,11,Belgium,BE,BEL,11522440,Europe
2022-07-29,29,7,2022,417,0,Estonia,EE,EST,1328976,Europe
2022-07-29,29,7,2022,45515,89,France,FR,FRA,67320216,Europe
2022-07-29,29,7,2022,509,0,Iceland,IS,ISL,364134,Europe
2022-07-29,29,7,2022,54417,244,Italy,IT,ITA,59641488,Europe
2022-07-29,29,7,2022,602,0,Ireland,IE,IRL,4964440,Europe
2022-07-29,29,7,2022,62115,120,Germany,DE,DEU,83166711,Europe
2022-07-29,29,7,2022,6699,19,Austria,AT,AUT,8901064,Europe
2022-07-29,29,7,2022,88,0,Malta,MT,MLT,514564,Europe
2022-07-29,29,7,2022,8831,28,Romania,RO,ROU,19328838,Europe
2022-07-29,29,7,2022,999,13,Sweden,SE,SWE,10327589,Europe
2022-07-30,30,7,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-07-30,30,7,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-07-30,30,7,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-07-30,30,7,2022,114,0,Norway,NO,NOR,5367580,Europe
2022-07-30,30,7,2022,125,0,Lithuania,LT,LTU,2794090,Europe
2022-07-30,30,7,2022,1496,12,Croatia,HR,HRV,4058165,Europe
2022-07-30,30,7,2022,15670,25,Germany,DE,DEU,83166711,Europe
2022-07-30,30,7,2022,1718,9,Belgium,BE,BEL,11522440,Europe
2022-07-30,30,7,2022,174,1,Luxembourg,LU,LUX,626108,Europe
2022-07-30,30,7,2022,1803,4,Latvia,LV,LVA,1907675,Europe
2022-07-30,30,7,2022,192,0,Estonia,EE,EST,1328976,Europe
2022-07-30,30,7,2022,2044,9,Portugal,PT,PRT,10295909,Europe
2022-07-30,30,7,2022,22,0,Liechtenstein,LI,LIE,38747,Europe
2022-07-30,30,7,2022,2898,2,Netherlands,NL,NLD,17407585,Europe
2022-07-30,30,7,2022,3106,14,Poland,PL,POL,37958138,Europe
2022-07-30,30,7,2022,41278,55,France,FR,FRA,67320216,Europe
2022-07-30,30,7,2022,50297,121,Italy,IT,ITA,59641488,Europe
2022-07-30,30,7,2022,51,1,Malta,MT,MLT,514564,Europe
2022-07-30,30,7,2022,522,12,Sweden,SE,SWE,10327589,Europe
2022-07-30,30,7,2022,556,0,Ireland,IE,IRL,4964440,Europe
2022-07-30,30,7,2022,5678,14,Austria,AT,AUT,8901064,Europe
2022-07-30,30,7,2022,586,4,Slovakia,SK,SVK,5457873,Europe
2022-07-30,30,7,2022,599,3,Slovenia,SI,SVN,2095861,Europe
2022-07-30,30,7,2022,643,7,Czechia,CZ,CZE,10693939,Europe
2022-07-30,30,7,2022,722,12,Bulgaria,BG,BGR,6951482,Europe
2022-07-30,30,7,2022,7532,20,Romania,RO,ROU,19328838,Europe
2022-07-30,30,7,2022,903,11,Finland,FI,FIN,5525292,Europe
2022-07-31,31,7,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-07-31,31,7,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-07-31,31,7,2022,0,0,Liechtenstein,LI,LIE,38747,Europe
2022-07-31,31,7,2022,100,0,Norway,NO,NOR,5367580,Europe
2022-07-31,31,7,2022,104,0,Estonia,EE,EST,1328976,Europe
2022-07-31,31,7,2022,104,0,Ireland,IE,IRL,4964440,Europe
2022-07-31,31,7,2022,1041,10,Belgium,BE,BEL,11522440,Europe
2022-07-31,31,7,2022,1070,7,Portugal,PT,PRT,10295909,Europe
2022-07-31,31,7,2022,114,1,Lithuania,LT,LTU,2794090,Europe
2022-07-31,31,7,2022,12,0,Luxembourg,LU,LUX,626108,Europe
2022-07-31,31,7,2022,125193,378,Greece,EL,GRC,10718565,Europe
2022-07-31,31,7,2022,2372,0,Netherlands,NL,NLD,17407585,Europe
2022-07-31,31,7,2022,292,14,Sweden,SE,SWE,10327589,Europe
2022-07-31,31,7,2022,31535,20,France,FR,FRA,67320216,Europe
2022-07-31,31,7,2022,326,25,Czechia,CZ,CZE,10693939,Europe
2022-07-31,31,7,2022,337,4,Slovakia,SK,SVK,5457873,Europe
2022-07-31,31,7,2022,37252,83,Italy,IT,ITA,59641488,Europe
2022-07-31,31,7,2022,4079,16,Romania,RO,ROU,19328838,Europe
2022-07-31,31,7,2022,4317,12,Austria,AT,AUT,8901064,Europe
2022-07-31,31,7,2022,479,5,Bulgaria,BG,BGR,6951482,Europe
2022-07-31,31,7,2022,487,4,Slovenia,SI,SVN,2095861,Europe
2022-07-31,31,7,2022,524,0,Latvia,LV,LVA,1907675,Europe
2022-07-31,31,7,2022,573,0,Poland,PL,POL,37958138,Europe
2022-07-31,31,7,2022,58,1,Malta,MT,MLT,514564,Europe
2022-07-31,31,7,2022,7989,26,Germany,DE,DEU,83166711,Europe
2022-07-31,31,7,2022,833,11,Finland,FI,FIN,5525292,Europe
2022-07-31,31,7,2022,940,13,Croatia,HR,HRV,4058165,Europe
2022-08-01,1,8,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-08-01,1,8,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-08-01,1,8,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-08-01,1,8,2022,1531,5,Slovakia,SK,SVK,5457873,Europe
2022-08-01,1,8,2022,19520,121,Italy,IT,ITA,59641488,Europe
2022-08-01,1,8,2022,2062,4,Netherlands,NL,NLD,17407585,Europe
2022-08-01,1,8,2022,2099,1,Lithuania,LT,LTU,2794090,Europe
2022-08-01,1,8,2022,241,0,Norway,NO,NOR,5367580,Europe
2022-08-01,1,8,2022,2610,3,Bulgaria,BG,BGR,6951482,Europe
2022-08-01,1,8,2022,2667,3,Slovenia,SI,SVN,2095861,Europe
2022-08-01,1,8,2022,278,0,Latvia,LV,LVA,1907675,Europe
2022-08-01,1,8,2022,287,0,Luxembourg,LU,LUX,626108,Europe
2022-08-01,1,8,2022,3452,13,Czechia,CZ,CZE,10693939,Europe
2022-08-01,1,8,2022,3830,20,Finland,FI,FIN,5525292,Europe
2022-08-01,1,8,2022,3957,32,Denmark,DK,DNK,5822763,Europe
2022-08-01,1,8,2022,4033,12,Portugal,PT,PRT,10295909,Europe
2022-08-01,1,8,2022,424,0,Ireland,IE,IRL,4964440,Europe
2022-08-01,1,8,2022,43,0,Liechtenstein,LI,LIE,38747,Europe
2022-08-01,1,8,2022,434,0,Estonia,EE,EST,1328976,Europe
2022-08-01,1,8,2022,48,13,Croatia,HR,HRV,4058165,Europe
2022-08-01,1,8,2022,51,0,Malta,MT,MLT,514564,Europe
2022-08-01,1,8,2022,5202,12,Romania,RO,ROU,19328838,Europe
2022-08-01,1,8,2022,545,0,Poland,PL,POL,37958138,Europe
2022-08-01,1,8,2022,5499,10,Belgium,BE,BEL,11522440,Europe
2022-08-01,1,8,2022,7249,121,France,FR,FRA,67320216,Europe
2022-08-01,1,8,2022,740,16,Sweden,SE,SWE,10327589,Europe
2022-08-01,1,8,2022,7566,7,Austria,AT,AUT,8901064,Europe
2022-08-01,1,8,2022,84158,199,Germany,DE,DEU,83166711,Europe
2022-08-02,2,8,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-08-02,2,8,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-08-02,2,8,2022,1038,10,Croatia,HR,HRV,4058165,Europe
2022-08-02,2,8,2022,1158,11,Sweden,SE,SWE,10327589,Europe
2022-08-02,2,8,2022,11696,38,Romania,RO,ROU,19328838,Europe
2022-08-02,2,8,2022,1472,4,Slovakia,SK,SVK,5457873,Europe
2022-08-02,2,8,2022,1599,3,Lithuania,LT,LTU,2794090,Europe
2022-08-02,2,8,2022,1705,3,Latvia,LV,LVA,1907675,Europe
2022-08-02,2,8,2022,1787,2,Slovenia,SI,SVN,2095861,Europe
2022-08-02,2,8,2022,18,0,Liechtenstein,LI,LIE,38747,Europe
2022-08-02,2,8,2022,19417,273,Spain,ES,ESP,47332614,Europe
2022-08-02,2,8,2022,1951,24,Bulgaria,BG,BGR,6951482,Europe
2022-08-02,2,8,2022,1953,11,Denmark,DK,DNK,5822763,Europe
2022-08-02,2,8,2022,203,0,Norway,NO,NOR,5367580,Europe
2022-08-02,2,8,2022,205,0,Ireland,IE,IRL,4964440,Europe
2022-08-02,2,8,2022,2726,20,Finland,FI,FIN,5525292,Europe
2022-08-02,2,8,2022,294,1,Luxembourg,LU,LUX,626108,Europe
2022-08-02,2,8,2022,3085,18,Czechia,CZ,CZE,10693939,Europe
2022-08-02,2,8,2022,3295,3,Netherlands,NL,NLD,17407585,Europe
2022-08-02,2,8,2022,345,0,Iceland,IS,ISL,364134,Europe
2022-08-02,2,8,2022,3598,11,Belgium,BE,BEL,11522440,Europe
2022-08-02,2,8,2022,3831,10,Portugal,PT,PRT,10295909,Europe
2022-08-02,2,8,2022,434,8,Estonia,EE,EST,1328976,Europe
2022-08-02,2,8,2022,4641,22,Poland,PL,POL,37958138,Europe
2022-08-02,2,8,2022,54519,101,France,FR,FRA,67320216,Europe
2022-08-02,2,8,2022,65099,190,Italy,IT,ITA,59641488,Europe
2022-08-02,2,8,2022,84437,125,Germany,DE,DEU,83166711,Europe
2022-08-02,2,8,2022,8458,7,Austria,AT,AUT,8901064,Europe
2022-08-02,2,8,2022,94,0,Malta,MT,MLT,514564,Europe
2022-08-03,3,8,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-08-03,3,8,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-08-03,3,8,2022,1207,17,Sweden,SE,SWE,10327589,Europe
2022-08-03,3,8,2022,1394,6,Slovakia,SK,SVK,5457873,Europe
2022-08-03,3,8,2022,1584,5,Lithuania,LT,LTU,2794090,Europe
2022-08-03,3,8,2022,1645,3,Slovenia,SI,SVN,2095861,Europe
2022-08-03,3,8,2022,1701,10,Bulgaria,BG,BGR,6951482,Europe
2022-08-03,3,8,2022,1768,14,Croatia,HR,HRV,4058165,Europe
2022-08-03,3,8,2022,1775,1,Latvia,LV,LVA,1907675,Europe
2022-08-03,3,8,2022,1830,5,Denmark,DK,DNK,5822763,Europe
2022-08-03,3,8,2022,2,0,Liechtenstein,LI,LIE,38747,Europe
2022-08-03,3,8,2022,205,0,Norway,NO,NOR,5367580,Europe
2022-08-03,3,8,2022,214,2,Luxembourg,LU,LUX,626108,Europe
2022-08-03,3,8,2022,21840,96,Hungary,HU,HUN,9769526,Europe
2022-08-03,3,8,2022,2678,9,Czechia,CZ,CZE,10693939,Europe
2022-08-03,3,8,2022,2790,19,Finland,FI,FIN,5525292,Europe
2022-08-03,3,8,2022,2919,6,Netherlands,NL,NLD,17407585,Europe
2022-08-03,3,8,2022,3148,11,Portugal,PT,PRT,10295909,Europe
2022-08-03,3,8,2022,3196,10,Belgium,BE,BEL,11522440,Europe
2022-08-03,3,8,2022,3718,16,Poland,PL,POL,37958138,Europe
2022-08-03,3,8,2022,377,0,Estonia,EE,EST,1328976,Europe
2022-08-03,3,8,2022,38788,90,France,FR,FRA,67320216,Europe
2022-08-03,3,8,2022,45956,171,Italy,IT,ITA,59641488,Europe
2022-08-03,3,8,2022,507,25,Ireland,IE,IRL,4964440,Europe
2022-08-03,3,8,2022,6836,11,Austria,AT,AUT,8901064,Europe
2022-08-03,3,8,2022,68891,123,Germany,DE,DEU,83166711,Europe
2022-08-03,3,8,2022,83,1,Malta,MT,MLT,514564,Europe
2022-08-03,3,8,2022,9106,41,Romania,RO,ROU,19328838,Europe
2022-08-04,4,8,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-08-04,4,8,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-08-04,4,8,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-08-04,4,8,2022,1179,17,Sweden,SE,SWE,10327589,Europe
2022-08-04,4,8,2022,1283,6,Slovakia,SK,SVK,5457873,Europe
2022-08-04,4,8,2022,1419,0,Lithuania,LT,LTU,2794090,Europe
2022-08-04,4,8,2022,1468,2,Slovenia,SI,SVN,2095861,Europe
2022-08-04,4,8,2022,1486,15,Croatia,HR,HRV,4058165,Europe
2022-08-04,4,8,2022,1496,6,Bulgaria,BG,BGR,6951482,Europe
2022-08-04,4,8,2022,159,0,Norway,NO,NOR,5367580,Europe
2022-08-04,4,8,2022,1686,13,Denmark,DK,DNK,5822763,Europe
2022-08-04,4,8,2022,1767,0,Latvia,LV,LVA,1907675,Europe
2022-08-04,4,8,2022,2152,15,Czechia,CZ,CZE,10693939,Europe
2022-08-04,4,8,2022,218,2,Luxembourg,LU,LUX,626108,Europe
2022-08-04,4,8,2022,2401,16,Finland,FI,FIN,5525292,Europe
2022-08-04,4,8,2022,2437,4,Netherlands,NL,NLD,17407585,Europe
2022-08-04,4,8,2022,2784,12,Belgium,BE,BEL,11522440,Europe
2022-08-04,4,8,2022,29,0,Liechtenstein,LI,LIE,38747,Europe
2022-08-04,4,8,2022,3276,10,Portugal,PT,PRT,10295909,Europe
2022-08-04,4,8,2022,33799,87,France,FR,FRA,67320216,Europe
2022-08-04,4,8,2022,353,0,Estonia,EE,EST,1328976,Europe
2022-08-04,4,8,2022,3732,20,Poland,PL,POL,37958138,Europe
2022-08-04,4,8,2022,42959,161,Italy,IT,ITA,59641488,Europe
2022-08-04,4,8,2022,5472,28,Cyprus,CY,CYP,888005,Europe
2022-08-04,4,8,2022,56227,122,Germany,DE,DEU,83166711,Europe
2022-08-04,4,8,2022,585,0,Ireland,IE,IRL,4964440,Europe
2022-08-04,4,8,2022,5857,12,Austria,AT,AUT,8901064,Europe
2022-08-04,4,8,2022,64,0,Malta,MT,MLT,514564,Europe
2022-08-04,4,8,2022,8617,27,Romania,RO,ROU,19328838,Europe
2022-08-05,5,8,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-08-05,5,8,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-08-05,5,8,2022,1065,21,Sweden,SE,SWE,10327589,Europe
2022-08-05,5,8,2022,1226,14,Croatia,HR,HRV,4058165,Europe
2022-08-05,5,8,2022,1277,5,Slovakia,SK,SVK,5457873,Europe
2022-08-05,5,8,2022,13,0,Liechtenstein,LI,LIE,38747,Europe
2022-08-05,5,8,2022,1362,1,Denmark,DK,DNK,5822763,Europe
2022-08-05,5,8,2022,155,0,Luxembourg,LU,LUX,626108,Europe
2022-08-05,5,8,2022,1565,2,Lithuania,LT,LTU,2794090,Europe
2022-08-05,5,8,2022,1566,4,Bulgaria,BG,BGR,6951482,Europe
2022-08-05,5,8,2022,1605,1,Latvia,LV,LVA,1907675,Europe
2022-08-05,5,8,2022,1621,1,Slovenia,SI,SVN,2095861,Europe
2022-08-05,5,8,2022,178,0,Norway,NO,NOR,5367580,Europe
2022-08-05,5,8,2022,20188,310,Spain,ES,ESP,47332614,Europe
2022-08-05,5,8,2022,2193,19,Finland,FI,FIN,5525292,Europe
2022-08-05,5,8,2022,2414,10,Czechia,CZ,CZE,10693939,Europe
2022-08-05,5,8,2022,2471,2,Netherlands,NL,NLD,17407585,Europe
2022-08-05,5,8,2022,2567,9,Belgium,BE,BEL,11522440,Europe
2022-08-05,5,8,2022,2925,6,Portugal,PT,PRT,10295909,Europe
2022-08-05,5,8,2022,30592,80,France,FR,FRA,67320216,Europe
2022-08-05,5,8,2022,315,0,Estonia,EE,EST,1328976,Europe
2022-08-05,5,8,2022,329,0,Iceland,IS,ISL,364134,Europe
2022-08-05,5,8,2022,3575,17,Poland,PL,POL,37958138,Europe
2022-08-05,5,8,2022,38215,175,Italy,IT,ITA,59641488,Europe
2022-08-05,5,8,2022,48691,99,Germany,DE,DEU,83166711,Europe
2022-08-05,5,8,2022,50,0,Malta,MT,MLT,514564,Europe
2022-08-05,5,8,2022,5628,8,Austria,AT,AUT,8901064,Europe
2022-08-05,5,8,2022,573,0,Ireland,IE,IRL,4964440,Europe
2022-08-05,5,8,2022,7765,26,Romania,RO,ROU,19328838,Europe
2022-08-06,6,8,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-08-06,6,8,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-08-06,6,8,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-08-06,6,8,2022,1157,6,Belgium,BE,BEL,11522440,Europe
2022-08-06,6,8,2022,13444,26,Germany,DE,DEU,83166711,Europe
2022-08-06,6,8,2022,140,0,Luxembourg,LU,LUX,626108,Europe
2022-08-06,6,8,2022,143,0,Estonia,EE,EST,1328976,Europe
2022-08-06,6,8,2022,1476,7,Portugal,PT,PRT,10295909,Europe
2022-08-06,6,8,2022,1696,0,Latvia,LV,LVA,1907675,Europe
2022-08-06,6,8,2022,173,0,Lithuania,LT,LTU,2794090,Europe
2022-08-06,6,8,2022,2035,12,Netherlands,NL,NLD,17407585,Europe
2022-08-06,6,8,2022,250,10,Croatia,HR,HRV,4058165,Europe
2022-08-06,6,8,2022,28518,45,France,FR,FRA,67320216,Europe
2022-08-06,6,8,2022,34997,158,Italy,IT,ITA,59641488,Europe
2022-08-06,6,8,2022,3710,15,Poland,PL,POL,37958138,Europe
2022-08-06,6,8,2022,462,0,Ireland,IE,IRL,4964440,Europe
2022-08-06,6,8,2022,4689,9,Austria,AT,AUT,8901064,Europe
2022-08-06,6,8,2022,50,0,Malta,MT,MLT,514564,Europe
2022-08-06,6,8,2022,517,6,Slovakia,SK,SVK,5457873,Europe
2022-08-06,6,8,2022,523,12,Czechia,CZ,CZE,10693939,Europe
2022-08-06,6,8,2022,573,15,Sweden,SE,SWE,10327589,Europe
2022-08-06,6,8,2022,595,1,Slovenia,SI,SVN,2095861,Europe
2022-08-06,6,8,2022,62,0,Norway,NO,NOR,5367580,Europe
2022-08-06,6,8,2022,6441,28,Romania,RO,ROU,19328838,Europe
2022-08-06,6,8,2022,663,5,Bulgaria,BG,BGR,6951482,Europe
2022-08-06,6,8,2022,796,8,Finland,FI,FIN,5525292,Europe
2022-08-06,6,8,2022,9,0,Liechtenstein,LI,LIE,38747,Europe
2022-08-07,7,8,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-08-07,7,8,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-08-07,7,8,2022,0,0,Liechtenstein,LI,LIE,38747,Europe
2022-08-07,7,8,2022,10,0,Luxembourg,LU,LUX,626108,Europe
2022-08-07,7,8,2022,1004,11,Portugal,PT,PRT,10295909,Europe
2022-08-07,7,8,2022,103059,345,Greece,EL,GRC,10718565,Europe
2022-08-07,7,8,2022,1612,4,Netherlands,NL,NLD,17407585,Europe
2022-08-07,7,8,2022,181,0,Estonia,EE,EST,1328976,Europe
2022-08-07,7,8,2022,21528,20,France,FR,FRA,67320216,Europe
2022-08-07,7,8,2022,26,0,Malta,MT,MLT,514564,Europe
2022-08-07,7,8,2022,26656,74,Italy,IT,ITA,59641488,Europe
2022-08-07,7,8,2022,270,0,Ireland,IE,IRL,4964440,Europe
2022-08-07,7,8,2022,272,4,Slovakia,SK,SVK,5457873,Europe
2022-08-07,7,8,2022,277,11,Czechia,CZ,CZE,10693939,Europe
2022-08-07,7,8,2022,313,12,Sweden,SE,SWE,10327589,Europe
2022-08-07,7,8,2022,3518,8,Romania,RO,ROU,19328838,Europe
2022-08-07,7,8,2022,3804,11,Austria,AT,AUT,8901064,Europe
2022-08-07,7,8,2022,411,2,Bulgaria,BG,BGR,6951482,Europe
2022-08-07,7,8,2022,498,0,Slovenia,SI,SVN,2095861,Europe
2022-08-07,7,8,2022,616,0,Poland,PL,POL,37958138,Europe
2022-08-07,7,8,2022,675,7,Belgium,BE,BEL,11522440,Europe
2022-08-07,7,8,2022,7192,20,Germany,DE,DEU,83166711,Europe
2022-08-07,7,8,2022,721,6,Finland,FI,FIN,5525292,Europe
2022-08-07,7,8,2022,743,12,Croatia,HR,HRV,4058165,Europe
2022-08-07,7,8,2022,907,0,Latvia,LV,LVA,1907675,Europe
2022-08-07,7,8,2022,92,5,Lithuania,LT,LTU,2794090,Europe
2022-08-07,7,8,2022,93,0,Norway,NO,NOR,5367580,Europe
2022-08-08,8,8,2022,0,0,Greece,EL,GRC,10718565,Europe
2022-08-08,8,8,2022,0,0,Hungary,HU,HUN,9769526,Europe
2022-08-08,8,8,2022,0,0,Iceland,IS,ISL,364134,Europe
2022-08-08,8,8,2022,11975,113,Italy,IT,ITA,59641488,Europe
2022-08-08,8,8,2022,1228,1,Netherlands,NL,NLD,17407585,Europe
2022-08-08,8,8,2022,1469,6,Slovakia,SK,SVK,5457873,Europe
2022-08-08,8,8,2022,196,0,Luxembourg,LU,LUX,626108,Europe
2022-08-08,8,8,2022,217,0,Norway,NO,NOR,5367580,Europe
2022-08-08,8,8,2022,2233,1,Lithuania,LT,LTU,2794090,Europe
2022-08-08,8,8,2022,2318,4,Bulgaria,BG,BGR,6951482,Europe
2022-08-08,8,8,2022,2446,5,Slovenia,SI,SVN,2095861,Europe
2022-08-08,8,8,2022,255,0,Ireland,IE,IRL,4964440,Europe
2022-08-08,8,8,2022,26,0,Liechtenstein,LI,LIE,38747,Europe
2022-08-08,8,8,2022,2959,15,Czechia,CZ,CZE,10693939,Europe
2022-08-08,8,8,2022,306,0,Latvia,LV,LVA,1907675,Europe
2022-08-08,8,8,2022,3248,27,Finland,FI,FIN,5525292,Europe
2022-08-08,8,8,2022,3511,50,Denmark,DK,DNK,5822763,Europe
2022-08-08,8,8,2022,3697,15,Belgium,BE,BEL,11522440,Europe
2022-08-08,8,8,2022,388,0,Estonia,EE,EST,1328976,Europe
2022-08-08,8,8,2022,3919,12,Portugal,PT,PRT,10295909,Europe
2022-08-08,8,8,2022,42,0,Malta,MT,MLT,514564,Europe
